,semiangle_cutoff,defocus,energy,max_iter,step_size,identical_slices_iter,slice_thicknesses,num_slices,NMSE
2300,18.5,189.0,282000.0,8.0,0.36,488.0,15.8,20.0,0.5362221598625183
2301,21.5,55.0,151000.0,20.0,0.01,431.0,1.0,54.0,0.4286433756351471
2302,18.8,40.0,85000.0,5.0,0.42,425.0,19.5,12.0,0.45872664451599116
2303,27.2,91.0,247000.0,5.0,0.72,91.0,4.5,28.0,0.6491867303848267
2304,23.7,179.0,237000.0,16.0,0.54,252.0,15.6,6.0,0.4150286614894867
2305,5.8,79.0,127000.0,5.0,0.47,319.0,28.8,20.0,0.6831594109535217
2306,23.2,17.0,30000.0,1.0,0.94,127.0,32.7,93.0,0.616917073726654
2307,22.5,68.0,18000.0,16.0,0.06,233.0,22.6,8.0,0.45153844356536865
2308,14.8,80.0,87000.0,11.0,0.07,177.0,28.6,40.0,0.5706841945648193
2309,19.6,100.0,58000.0,10.0,0.55,408.0,10.6,13.0,0.591005802154541
2310,3.7,127.0,117000.0,16.0,0.53,112.0,39.4,20.0,0.5607614517211914
2311,20.3,63.0,8000.0,5.0,0.17,199.0,35.7,23.0,0.5031417012214661
2312,5.8,67.0,160000.0,6.0,0.28,74.0,39.2,57.0,0.9128816723823548
2313,23.3,57.0,185000.0,5.0,0.11,275.0,40.7,99.0,0.5618919730186462
2314,13.3,21.0,250000.0,13.0,0.97,479.0,18.8,69.0,0.7121942043304443
2315,17.3,193.0,290000.0,20.0,0.85,199.0,12.9,73.0,0.6427260041236877
2316,30.0,50.0,23000.0,6.0,0.55,399.0,23.5,81.0,0.6685519218444824
2317,21.3,144.0,103000.0,19.0,0.46,8.0,35.3,20.0,0.39073646068573
2318,16.9,49.0,132000.0,9.0,0.82,50.0,10.5,17.0,0.5373798608779907
2319,22.8,161.0,231000.0,18.0,0.8,327.0,34.7,41.0,0.8508780002593994
2320,12.3,8.0,280000.0,14.0,0.61,97.0,2.2,50.0,0.6011001467704773
2321,23.5,170.0,52000.0,7.0,0.73,444.0,9.0,67.0,0.5799263715744019
2322,21.0,18.0,50000.0,14.0,0.13,356.0,33.8,17.0,0.4407643675804138
2323,10.1,187.0,5000.0,8.0,0.37,496.0,41.2,48.0,0.4810733497142791
2324,17.1,104.0,180000.0,3.0,0.31,417.0,27.2,37.0,0.595616340637207
2325,14.7,33.0,165000.0,1.0,0.53,169.0,9.2,24.0,0.8667272925376892
2326,12.7,119.0,246000.0,9.0,0.45,19.0,3.2,68.0,0.6544094085693359
2327,21.5,88.0,103000.0,3.0,0.58,274.0,8.7,10.0,0.4317501485347747
2328,22.5,146.0,256000.0,11.0,0.79,481.0,37.9,32.0,0.4676010012626648
2329,22.6,6.0,272000.0,8.0,0.07,67.0,39.0,48.0,0.4781508445739746
2330,18.0,30.0,132000.0,3.0,0.96,96.0,48.9,4.0,0.4395357668399811
2331,29.5,64.0,206000.0,6.0,0.5,198.0,3.7,34.0,0.6285505890846252
2332,5.6,62.0,3000.0,12.0,0.5,116.0,33.9,75.0,0.5337947607040405
2333,28.4,130.0,34000.0,6.0,0.15,311.0,42.3,50.0,0.7315526604652405
2334,16.3,47.0,12000.0,20.0,0.28,255.0,48.0,33.0,0.5629007816314697
2335,19.5,174.0,51000.0,2.0,0.76,149.0,19.3,79.0,0.999719500541687
2336,17.5,134.0,19000.0,3.0,0.18,168.0,44.3,55.0,0.6216323375701904
2337,7.9,130.0,282000.0,7.0,0.19,348.0,22.3,11.0,0.6809316277503967
2338,25.4,158.0,40000.0,11.0,0.11,161.0,17.4,40.0,0.5016369223594666
2339,7.8,37.0,20000.0,1.0,0.11,488.0,49.8,87.0,1.4356521368026733
2340,5.4,115.0,6000.0,16.0,0.76,302.0,35.3,15.0,0.5163904428482056
2341,17.1,192.0,217000.0,16.0,0.17,209.0,7.7,77.0,0.7726636528968811
2342,12.9,80.0,18000.0,14.0,0.09,223.0,42.6,14.0,0.4998596906661987
2343,22.9,18.0,50000.0,13.0,0.79,351.0,37.8,32.0,0.49782282114028936
2344,15.7,37.0,223000.0,15.0,0.79,229.0,45.6,40.0,0.4809795618057251
2345,19.9,67.0,198000.0,9.0,0.46,287.0,47.7,18.0,0.4615148603916168
2346,19.0,67.0,18000.0,3.0,0.82,230.0,12.1,14.0,0.5955877900123596
2347,15.7,189.0,237000.0,11.0,0.96,277.0,35.6,6.0,0.6648967862129211
2348,2.4,162.0,81000.0,15.0,0.58,386.0,34.6,10.0,0.5772418975830078
2349,21.7,80.0,299000.0,17.0,0.94,131.0,37.2,18.0,0.4525717496871948
2350,25.0,168.0,104000.0,6.0,0.87,99.0,20.9,9.0,0.40940052270889277
2351,14.9,98.0,256000.0,11.0,0.91,470.0,1.4,13.0,0.5631024837493896
2352,20.6,138.0,9000.0,8.0,0.41,483.0,6.4,70.0,0.6017318367958069
2353,3.1,40.0,158000.0,1.0,0.78,471.0,41.2,9.0,1.8161060810089111
2354,18.5,160.0,266000.0,17.0,0.8,365.0,11.5,50.0,0.6371318101882935
2355,27.0,157.0,239000.0,10.0,0.5,202.0,34.2,29.0,0.7321234941482544
2356,18.3,190.0,283000.0,15.0,0.42,102.0,35.1,41.0,0.4611448645591736
2357,17.0,185.0,232000.0,4.0,0.22,174.0,15.9,7.0,0.48693960905075073
2358,26.0,148.0,212000.0,14.0,0.11,399.0,29.1,27.0,0.4671489894390106
2359,26.9,10.0,8000.0,1.0,0.12,166.0,42.7,20.0,0.7739670276641846
2360,23.0,115.0,103000.0,8.0,0.84,321.0,26.1,21.0,0.7715879678726196
2361,24.4,154.0,103000.0,14.0,0.19,47.0,22.1,10.0,0.39661821722984314
2362,26.8,22.0,232000.0,7.0,0.57,418.0,31.8,28.0,0.4575436711311341
2363,21.6,118.0,158000.0,14.0,0.35,315.0,16.1,16.0,0.4398660361766815
2364,27.9,65.0,241000.0,10.0,0.46,274.0,13.9,25.0,0.7188712954521179
2365,26.2,188.0,256000.0,10.0,0.22,320.0,11.5,4.0,0.45261698961257935
2366,7.4,103.0,73000.0,14.0,0.57,76.0,24.7,17.0,0.5104271173477173
2367,17.5,143.0,203000.0,17.0,0.35,198.0,20.7,12.0,0.36618572473526
2368,28.8,148.0,153000.0,19.0,0.2,462.0,15.5,8.0,0.4096898138523101
2369,23.1,40.0,151000.0,15.0,0.87,461.0,33.3,54.0,0.5501749515533447
2370,4.5,194.0,249000.0,19.0,0.05,108.0,41.5,25.0,0.8533169627189635
2371,18.3,107.0,284000.0,11.0,0.03,129.0,3.0,1.0,0.5156459212303162
2372,28.2,182.0,198000.0,12.0,0.06,319.0,4.2,66.0,0.5119664669036865
2373,12.5,6.0,261000.0,1.0,0.36,5.0,19.6,48.0,1.038265347480774
2374,16.1,45.0,188000.0,15.0,0.33,96.0,11.7,94.0,0.6070064306259155
2375,26.9,189.0,265000.0,17.0,0.06,270.0,35.7,27.0,0.5110902786254883
2376,26.4,126.0,210000.0,16.0,0.8,302.0,14.0,25.0,0.7741786837577821
2377,20.6,115.0,154000.0,12.0,0.25,98.0,39.4,19.0,0.49983716011047363
2378,27.8,26.0,98000.0,9.0,0.69,105.0,36.4,59.0,0.7744011878967286
2379,26.2,80.0,283000.0,11.0,0.91,114.0,12.6,58.0,0.6411725282669067
2380,10.5,9.0,123000.0,6.0,0.85,303.0,35.0,22.0,0.5745651721954346
2381,20.6,30.0,252000.0,1.0,0.37,260.0,44.7,22.0,0.5378053784370422
2382,30.0,41.0,275000.0,10.0,0.41,402.0,21.3,14.0,0.5426573157310486
2383,6.7,85.0,217000.0,20.0,0.62,296.0,13.0,9.0,0.5407772660255432
2384,16.7,30.0,127000.0,20.0,0.96,308.0,30.7,43.0,0.599316418170929
2385,7.4,122.0,244000.0,2.0,0.64,426.0,32.6,22.0,0.978894591331482
2386,4.3,68.0,199000.0,4.0,0.07,252.0,20.9,68.0,0.9648723006248473
2387,11.1,114.0,103000.0,19.0,0.52,40.0,34.9,13.0,0.49148058891296387
2388,20.0,171.0,109000.0,8.0,0.55,134.0,44.9,92.0,0.8622837066650392
2389,24.7,187.0,209000.0,15.0,0.84,98.0,43.6,84.0,0.5706827044487
2390,15.0,198.0,52000.0,15.0,0.7,434.0,11.3,67.0,0.5740299224853516
2391,22.9,34.0,50000.0,17.0,0.58,184.0,35.6,3.0,0.40868502855300903
2392,25.9,8.0,132000.0,5.0,0.52,84.0,6.4,3.0,0.4227043390274048
2393,18.4,14.0,252000.0,16.0,0.62,265.0,17.9,24.0,0.5417975187301636
2394,25.7,145.0,232000.0,15.0,0.15,13.0,23.1,18.0,0.4033300578594208
2395,5.2,87.0,127000.0,16.0,0.86,313.0,49.2,20.0,0.5765933990478516
2396,3.9,125.0,240000.0,7.0,0.49,79.0,12.1,66.0,0.8554476499557495
2397,8.8,117.0,282000.0,8.0,0.29,371.0,25.0,16.0,0.6187750101089478
2398,26.9,51.0,195000.0,4.0,0.16,19.0,40.5,34.0,0.6491153240203857
2399,24.2,176.0,256000.0,13.0,0.19,284.0,49.8,11.0,0.433723896741867
2400,25.0,64.0,198000.0,2.0,0.82,330.0,39.8,13.0,0.902048647403717
2401,29.7,102.0,286000.0,14.0,0.88,439.0,16.9,8.0,0.41534164547920227
2402,3.0,10.0,264000.0,1.0,0.52,176.0,30.8,87.0,1.8211928606033327
2403,17.0,162.0,158000.0,9.0,0.96,157.0,35.7,5.0,0.416003942489624
2404,13.8,162.0,34000.0,14.0,0.59,234.0,43.7,81.0,0.5475896596908569
2405,8.1,15.0,233000.0,4.0,0.37,10.0,5.2,14.0,0.7324008345603943
2406,25.5,48.0,48000.0,8.0,0.89,184.0,26.5,68.0,0.5846064686775208
2407,12.8,50.0,20000.0,6.0,0.61,435.0,45.2,10.0,0.48127225041389465
2408,12.2,148.0,44000.0,8.0,0.61,387.0,7.9,75.0,0.5561551451683044
2409,9.3,81.0,57000.0,14.0,0.73,431.0,30.1,1.0,0.4462032616138459
2410,20.1,55.0,249000.0,19.0,0.46,228.0,10.1,38.0,0.6721524000167847
2411,6.2,174.0,275000.0,19.0,0.19,358.0,16.9,64.0,0.820041000843048
2412,26.6,124.0,203000.0,11.0,0.86,147.0,42.9,2.0,0.4052708148956299
2413,15.0,95.0,211000.0,20.0,0.71,68.0,44.3,11.0,0.6338880658149719
2414,26.7,192.0,94000.0,14.0,0.11,92.0,49.9,77.0,0.6878712177276611
2415,16.6,80.0,212000.0,6.0,0.66,425.0,28.5,37.0,0.5155333876609802
2416,12.0,80.0,281000.0,6.0,0.08,181.0,19.4,32.0,0.7186672687530518
2417,12.1,10.0,10000.0,8.0,0.79,440.0,1.2,52.0,0.9031453728675842
2418,12.2,103.0,212000.0,19.0,0.93,413.0,21.6,11.0,0.5868373513221741
2419,6.4,112.0,57000.0,4.0,0.92,410.0,46.1,4.0,0.5158615112304688
2420,8.7,13.0,261000.0,13.0,1.0,12.0,1.9,36.0,0.6817326545715332
2421,26.2,24.0,209000.0,18.0,0.94,78.0,39.4,62.0,0.9826139211654663
2422,23.6,169.0,107000.0,10.0,0.69,212.0,46.0,25.0,0.7817569375038147
2423,23.1,77.0,44000.0,11.0,0.65,48.0,16.9,67.0,0.569182813167572
2424,22.1,24.0,148000.0,7.0,0.55,253.0,33.1,2.0,0.3957201838493347
2425,28.3,12.0,134000.0,4.0,0.18,298.0,28.2,25.0,0.6404617428779602
2426,23.5,88.0,55000.0,3.0,0.94,199.0,9.3,67.0,0.8271471858024597
2427,7.0,63.0,18000.0,5.0,0.76,434.0,4.2,86.0,0.5750446915626526
2428,27.5,120.0,261000.0,11.0,0.3,42.0,39.7,18.0,0.45787474513053894
2429,11.0,120.0,23000.0,13.0,0.15,145.0,26.3,9.0,0.4822079837322235
2430,25.5,31.0,186000.0,20.0,0.1,203.0,4.8,29.0,0.39280763268470764
2431,7.5,152.0,45000.0,7.0,0.6,127.0,40.8,8.0,0.49512499570846563
2432,10.3,71.0,127000.0,6.0,0.14,338.0,12.7,32.0,0.6934249401092529
2433,1.5,69.0,182000.0,11.0,0.51,63.0,8.4,67.0,0.7410804033279419
2434,12.7,106.0,80000.0,6.0,0.85,143.0,20.8,31.0,0.5616502165794373
2435,16.7,17.0,168000.0,19.0,0.85,271.0,36.6,11.0,0.4643194675445557
2436,24.0,107.0,287000.0,10.0,0.65,186.0,5.0,26.0,0.5247848629951477
2437,9.6,79.0,168000.0,6.0,0.26,193.0,49.3,28.0,0.7525488138198853
2438,18.1,155.0,256000.0,5.0,0.58,480.0,23.6,20.0,0.4513381719589234
2439,17.0,104.0,70000.0,10.0,0.89,266.0,15.9,36.0,0.5655940175056458
2440,5.7,127.0,81000.0,17.0,0.23,458.0,7.5,5.0,0.5269226431846619
2441,23.3,190.0,101000.0,17.0,0.48,144.0,16.0,37.0,0.46871417760849
2442,8.1,5.0,129000.0,13.0,0.04,319.0,24.9,16.0,0.7612862586975098
2443,10.4,108.0,103000.0,12.0,0.68,267.0,19.7,6.0,0.4555314779281617
2444,19.6,183.0,259000.0,7.0,0.43,173.0,33.5,15.0,0.45720481872558594
2445,8.0,104.0,3000.0,19.0,0.16,487.0,37.9,8.0,0.4690762758255005
2446,16.1,139.0,158000.0,16.0,0.86,316.0,14.0,11.0,0.5137441158294678
2447,29.9,131.0,80000.0,8.0,0.15,253.0,19.1,8.0,0.5037463903427124
2448,9.6,137.0,116000.0,4.0,0.21,5.0,25.2,75.0,0.8976698517799377
2449,10.1,140.0,268000.0,6.0,0.18,275.0,44.7,4.0,0.6236981749534607
2450,4.2,77.0,249000.0,10.0,0.48,232.0,34.7,3.0,0.48061868548393255
2451,29.7,40.0,148000.0,16.0,0.35,220.0,19.9,2.0,0.4036490321159363
2452,19.7,165.0,20000.0,10.0,0.22,406.0,43.3,30.0,0.5725207924842834
2453,21.6,12.0,129000.0,8.0,0.48,312.0,45.4,10.0,0.5329650640487671
2454,25.2,157.0,94000.0,10.0,0.17,351.0,41.5,98.0,0.8514658212661743
2455,8.0,173.0,288000.0,9.0,0.47,401.0,23.3,18.0,0.6765441298484802
2456,15.0,177.0,156000.0,19.0,0.01,410.0,31.4,71.0,0.6393279433250427
2457,4.0,6.0,204000.0,15.0,0.64,381.0,48.7,89.0,0.9116005897521972
2458,24.1,168.0,256000.0,7.0,0.49,274.0,1.8,19.0,0.5142199993133545
2459,7.4,78.0,37000.0,4.0,0.36,42.0,21.1,95.0,0.7373371720314026
2460,25.8,10.0,155000.0,6.0,0.92,464.0,34.5,19.0,0.5888069868087769
2461,13.4,87.0,135000.0,13.0,0.25,352.0,12.9,47.0,0.587946891784668
2462,10.2,177.0,81000.0,1.0,0.62,412.0,2.0,14.0,1.2372370958328247
2463,28.1,148.0,212000.0,1.0,0.33,385.0,42.1,18.0,0.8247464299201964
2464,28.5,105.0,282000.0,3.0,0.05,365.0,43.7,14.0,0.6650259494781494
2465,10.5,102.0,77000.0,18.0,0.04,480.0,48.2,72.0,0.7436681985855103
2466,29.7,185.0,106000.0,5.0,0.18,355.0,4.6,93.0,0.6860101222991943
2467,21.3,134.0,16000.0,19.0,0.83,431.0,24.1,23.0,0.5893659591674805
2468,9.7,163.0,267000.0,16.0,0.09,64.0,36.0,25.0,0.630704939365387
2469,10.1,67.0,299000.0,19.0,0.28,136.0,18.2,21.0,0.4697039425373077
2470,18.2,102.0,80000.0,6.0,0.43,142.0,12.0,37.0,0.5419360399246216
2471,15.6,134.0,153000.0,8.0,0.1,432.0,18.8,2.0,0.5076007843017578
2472,3.8,118.0,290000.0,9.0,0.8,363.0,41.9,33.0,0.8300000429153441
2473,6.1,170.0,133000.0,5.0,0.25,194.0,23.3,61.0,0.8769047260284424
2474,10.9,26.0,21000.0,10.0,0.7,365.0,12.5,43.0,0.5049409866333008
2475,26.4,147.0,256000.0,11.0,0.56,309.0,2.7,4.0,0.4296416342258454
2476,26.4,143.0,268000.0,20.0,0.71,266.0,38.4,43.0,0.8446520566940308
2477,24.3,45.0,146000.0,4.0,0.89,414.0,46.5,88.0,0.8999527096748353
2478,27.8,128.0,244000.0,5.0,0.07,420.0,33.0,6.0,0.5924297571182251
2479,5.9,134.0,232000.0,9.0,0.46,39.0,44.2,76.0,0.9304611086845397
2480,21.1,24.0,19000.0,14.0,0.8,234.0,36.7,12.0,0.593317985534668
2481,2.8,181.0,5000.0,6.0,0.41,351.0,34.7,15.0,0.5274503231048584
2482,13.2,156.0,133000.0,13.0,0.21,12.0,16.1,17.0,0.4659957289695739
2483,12.3,30.0,40000.0,13.0,0.51,456.0,2.4,8.0,0.4490952789783478
2484,1.0,12.0,14000.0,16.0,0.13,397.0,20.9,4.0,0.5225053429603577
2485,14.4,10.0,283000.0,9.0,0.27,382.0,44.0,16.0,0.48208615183830256
2486,23.3,43.0,299000.0,9.0,0.34,179.0,15.4,39.0,0.45357391238212585
2487,6.5,111.0,17000.0,20.0,0.4,248.0,9.8,60.0,0.525522768497467
2488,25.4,101.0,181000.0,13.0,0.74,109.0,11.4,81.0,0.6060943007469177
2489,18.1,180.0,163000.0,20.0,0.73,42.0,46.9,9.0,0.6138995885848999
2490,22.5,124.0,158000.0,1.0,0.59,344.0,18.3,19.0,0.5876777172088623
2491,15.5,34.0,248000.0,14.0,0.69,48.0,27.5,14.0,0.45808714628219604
2492,23.3,112.0,158000.0,12.0,0.48,288.0,46.2,33.0,0.7402930259704591
2493,2.0,8.0,236000.0,16.0,0.44,276.0,45.6,16.0,0.7267472147941589
2494,20.5,156.0,104000.0,11.0,1.0,76.0,29.4,4.0,0.44696193933486944
2495,1.1,199.0,99000.0,3.0,0.48,331.0,45.5,8.0,0.7979135513305664
2496,22.5,71.0,269000.0,8.0,0.23,199.0,44.9,52.0,0.726739764213562
2497,22.3,153.0,269000.0,10.0,0.01,20.0,16.3,55.0,0.4898146986961365
2498,18.3,44.0,11000.0,20.0,0.61,138.0,9.8,51.0,0.5298494696617126
2499,22.1,166.0,104000.0,2.0,0.95,109.0,2.7,22.0,0.9325327277183533
2500,26.9,94.0,154000.0,14.0,0.64,111.0,1.9,12.0,0.48672062158584595
2501,1.4,52.0,98000.0,17.0,0.14,80.0,29.3,38.0,0.8050023913383484
2502,24.2,59.0,165000.0,6.0,0.34,187.0,1.1,44.0,0.6799944043159485
2503,28.7,19.0,129000.0,3.0,0.58,311.0,3.3,4.0,0.48174914717674255
2504,27.0,191.0,207000.0,13.0,0.5,1.0,36.7,12.0,0.5006284117698669
2505,12.0,101.0,104000.0,20.0,0.12,448.0,46.1,68.0,0.584448516368866
2506,6.1,138.0,265000.0,3.0,0.15,383.0,24.8,38.0,0.952772319316864
2507,28.3,149.0,44000.0,16.0,0.81,297.0,33.5,21.0,0.49904483556747437
2508,14.1,133.0,158000.0,10.0,0.78,307.0,29.2,8.0,0.6112977862358093
2509,29.7,117.0,160000.0,16.0,0.45,291.0,44.9,70.0,0.8297019004821777
2510,15.0,168.0,276000.0,9.0,0.52,213.0,35.0,12.0,0.4577210545539856
2511,9.9,162.0,16000.0,1.0,0.62,398.0,33.3,41.0,1.2609683275222778
2512,17.8,173.0,81000.0,19.0,0.63,441.0,9.4,16.0,0.6757136583328247
2513,27.2,192.0,158000.0,6.0,0.64,186.0,28.0,4.0,0.444026529788971
2514,10.3,58.0,281000.0,15.0,0.89,196.0,4.8,23.0,0.5800240635871887
2515,13.9,76.0,299000.0,9.0,0.81,118.0,25.1,27.0,0.6857029795646667
2516,11.9,131.0,153000.0,7.0,0.81,410.0,18.5,22.0,0.568996012210846
2517,9.1,34.0,134000.0,4.0,0.73,271.0,14.6,46.0,0.7470858693122864
2518,13.2,62.0,202000.0,3.0,0.38,384.0,17.5,68.0,0.9174094200134277
2519,20.0,79.0,55000.0,20.0,0.36,311.0,6.4,72.0,0.539392352104187
2520,19.8,149.0,158000.0,6.0,0.71,313.0,24.2,21.0,0.7914533019065856
2521,25.0,91.0,148000.0,13.0,0.43,295.0,13.3,7.0,0.3970465064048767
2522,23.1,109.0,284000.0,20.0,0.72,144.0,28.9,8.0,0.521901547908783
2523,17.1,154.0,283000.0,10.0,0.28,343.0,14.7,40.0,0.6925536394119263
2524,21.4,152.0,158000.0,2.0,0.72,343.0,46.9,3.0,0.5073793530464172
2525,17.8,71.0,27000.0,9.0,0.89,142.0,8.9,42.0,0.5461338758468628
2526,21.6,121.0,268000.0,14.0,0.82,264.0,37.3,15.0,0.7553081512451172
2527,27.5,59.0,280000.0,6.0,0.48,207.0,12.8,3.0,0.4127383530139923
2528,18.5,53.0,299000.0,16.0,0.14,200.0,13.9,34.0,0.5026353001594543
2529,8.3,26.0,14000.0,17.0,0.79,378.0,21.9,6.0,0.4510846734046936
2530,18.2,119.0,80000.0,6.0,0.61,150.0,22.4,35.0,0.5607541799545288
2531,16.4,58.0,213000.0,13.0,0.36,88.0,28.6,86.0,0.466031551361084
2532,11.6,14.0,58000.0,18.0,0.24,158.0,48.1,47.0,0.7441763877868652
2533,7.2,134.0,103000.0,13.0,0.96,55.0,36.6,2.0,0.44516524672508234
2534,2.8,154.0,173000.0,18.0,0.34,24.0,28.4,62.0,0.8126408457756044
2535,5.7,156.0,84000.0,5.0,0.87,152.0,48.7,88.0,0.9249247908592224
2536,24.3,24.0,158000.0,6.0,0.19,489.0,44.8,1.0,0.4564044177532196
2537,17.5,94.0,212000.0,19.0,0.76,424.0,45.3,39.0,0.4692484736442566
2538,21.7,133.0,154000.0,7.0,0.15,84.0,31.8,92.0,0.5030712485313416
2539,6.4,146.0,166000.0,10.0,0.75,264.0,48.9,61.0,0.7901186347007751
2540,4.6,107.0,212000.0,20.0,0.02,439.0,46.8,27.0,0.9212929606437683
2541,26.5,33.0,106000.0,14.0,0.07,164.0,44.9,25.0,0.5119842290878296
2542,24.1,192.0,256000.0,11.0,0.95,279.0,27.5,4.0,0.471904456615448
2543,23.6,191.0,103000.0,4.0,0.51,213.0,32.1,16.0,0.6766873002052307
2544,7.6,118.0,252000.0,1.0,0.04,65.0,46.2,42.0,1.4559416770935059
2545,22.9,133.0,259000.0,3.0,0.64,483.0,10.0,72.0,0.8436802625656128
2546,20.4,23.0,129000.0,7.0,0.76,322.0,19.9,3.0,0.41027185320854187
2547,9.1,138.0,65000.0,11.0,0.3,150.0,9.6,69.0,0.5628255605697632
2548,7.4,42.0,281000.0,2.0,0.69,181.0,7.0,5.0,0.8610913157463074
2549,13.4,24.0,159000.0,15.0,0.19,44.0,48.6,90.0,0.48460531234741205
2550,27.2,71.0,144000.0,19.0,0.75,148.0,13.0,84.0,0.5848022103309631
2551,14.6,107.0,80000.0,11.0,0.09,360.0,25.9,28.0,0.5352072715759277
2552,22.1,93.0,154000.0,8.0,0.03,122.0,32.1,22.0,0.47904068231582647
2553,15.1,107.0,156000.0,10.0,0.07,75.0,31.4,87.0,0.6867733597755432
2554,23.4,79.0,4000.0,20.0,0.88,327.0,43.5,72.0,0.5682147145271301
2555,13.3,25.0,198000.0,17.0,0.28,279.0,45.7,2.0,0.43254154920578003
2556,26.0,32.0,148000.0,8.0,0.5,271.0,11.5,13.0,0.5241976380348206
2557,23.5,56.0,34000.0,7.0,0.91,172.0,16.9,100.0,0.5634883642196655
2558,27.3,3.0,202000.0,19.0,0.79,351.0,8.6,49.0,0.5881641507148743
2559,18.4,182.0,267000.0,15.0,0.15,78.0,19.0,15.0,0.39316585659980774
2560,7.2,145.0,174000.0,15.0,0.42,191.0,2.3,44.0,0.583351731300354
2561,2.4,170.0,259000.0,12.0,0.44,179.0,38.7,2.0,0.4533669352531433
2562,10.1,22.0,291000.0,20.0,0.04,90.0,35.4,100.0,0.7545347213745117
2563,4.0,192.0,5000.0,14.0,0.94,476.0,25.3,13.0,0.5050544142723083
2564,28.5,159.0,88000.0,15.0,0.76,324.0,46.0,38.0,0.9558122754096984
2565,19.7,196.0,268000.0,20.0,0.12,457.0,13.5,96.0,0.6774522066116333
2566,20.9,178.0,261000.0,15.0,0.19,138.0,14.1,50.0,0.4580045938491822
2567,27.7,123.0,103000.0,18.0,0.3,48.0,33.8,12.0,0.44852659106254583
2568,5.6,26.0,168000.0,11.0,0.46,273.0,37.6,23.0,0.6344618797302246
2569,21.5,116.0,154000.0,5.0,0.22,132.0,16.2,4.0,0.4270717203617096
2570,18.9,174.0,150000.0,12.0,0.66,438.0,22.7,94.0,0.9319494366645813
2571,3.1,137.0,203000.0,13.0,0.73,224.0,22.5,10.0,0.5646255016326904
2572,14.9,104.0,186000.0,9.0,0.54,400.0,8.9,90.0,0.6569074392318726
2573,17.3,35.0,132000.0,7.0,0.4,60.0,26.9,24.0,0.4728153944015503
2574,14.2,70.0,137000.0,9.0,0.44,157.0,30.8,99.0,0.7130643725395203
2575,20.8,20.0,45000.0,17.0,0.95,8.0,45.3,49.0,0.5171797871589661
2576,5.9,102.0,56000.0,14.0,0.06,116.0,7.5,46.0,0.6718407273292542
2577,8.9,151.0,5000.0,19.0,0.09,486.0,19.3,41.0,0.5413297414779663
2578,26.8,101.0,148000.0,14.0,0.11,293.0,14.1,19.0,0.419141560792923
2579,21.9,176.0,156000.0,15.0,0.55,382.0,4.9,67.0,0.5646713376045227
2580,18.0,19.0,8000.0,18.0,0.47,288.0,41.3,10.0,0.507289707660675
2581,7.1,47.0,70000.0,18.0,0.87,168.0,20.6,85.0,0.7152990698814392
2582,4.6,101.0,4000.0,5.0,0.56,470.0,7.8,29.0,0.5498389005661011
2583,27.7,44.0,212000.0,10.0,0.26,313.0,22.3,52.0,0.6888332962989807
2584,9.4,169.0,256000.0,20.0,0.6,348.0,36.8,16.0,0.6148141622543335
2585,28.0,6.0,60000.0,15.0,0.19,493.0,20.4,97.0,0.5485701560974121
2586,3.9,44.0,114000.0,15.0,0.96,231.0,18.9,31.0,0.609209418296814
2587,6.0,52.0,263000.0,18.0,0.28,488.0,7.5,15.0,0.5922881364822388
2588,14.7,84.0,16000.0,5.0,0.05,294.0,1.6,29.0,0.5786036849021912
2589,12.0,31.0,267000.0,12.0,0.03,105.0,42.3,21.0,0.7262837886810303
2590,29.2,197.0,191000.0,9.0,0.73,344.0,15.0,60.0,0.5933321714401245
2591,16.9,154.0,133000.0,19.0,0.75,9.0,9.7,21.0,0.5801054239273071
2592,11.5,64.0,285000.0,19.0,0.43,184.0,42.4,74.0,0.6631282567977905
2593,22.6,37.0,50000.0,13.0,0.94,359.0,45.3,37.0,0.5516824126243591
2594,22.8,170.0,158000.0,15.0,0.58,321.0,39.9,12.0,0.4474315345287323
2595,27.2,145.0,284000.0,5.0,0.91,318.0,43.3,54.0,0.6050821542739868
2596,20.1,88.0,103000.0,7.0,0.4,335.0,37.2,16.0,0.46210044622421265
2597,8.1,52.0,148000.0,14.0,0.21,231.0,44.5,1.0,0.45908740162849426
2598,13.1,152.0,80000.0,15.0,0.27,263.0,28.7,28.0,0.49414694309234625
2599,6.4,32.0,202000.0,15.0,0.71,315.0,9.3,66.0,0.6374076008796692
2600,17.1,63.0,263000.0,19.0,0.1,476.0,7.5,3.0,0.42639291286468506
2601,25.7,109.0,81000.0,2.0,0.99,450.0,17.3,34.0,0.9911692738533021
2602,9.7,38.0,292000.0,3.0,0.43,495.0,5.9,45.0,0.8904399275779724
2603,11.4,74.0,198000.0,2.0,0.59,285.0,47.5,4.0,0.7731183767318726
2604,2.7,140.0,172000.0,11.0,0.88,177.0,12.7,82.0,0.7001428604125977
2605,11.2,177.0,24000.0,2.0,0.11,315.0,25.8,16.0,0.7546160817146302
2606,16.0,64.0,19000.0,10.0,0.28,49.0,43.8,45.0,0.5039976835250854
2607,24.1,192.0,44000.0,19.0,0.48,370.0,18.4,49.0,0.5310186743736267
2608,28.8,107.0,80000.0,9.0,0.17,490.0,47.0,66.0,0.5563035607337952
2609,21.3,12.0,64000.0,20.0,0.2,218.0,45.7,15.0,0.4455681145191192
